Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2017.0,BMW,440i Coupe,Compact,3.0,6.0,AS8,Z,11.1,7.8,9.6,29.0,224.0,5.0,6.0
2017.0,BMW,440i Coupe,Compact,3.0,6.0,M6,Z,12.2,8.2,10.4,27.0,242.0,5.0,6.0
2017.0,BMW,440i xDrive Coupe,Compact,3.0,6.0,AS8,Z,11.4,7.8,9.8,29.0,228.0,5.0,6.0
2017.0,BMW,440i xDrive Coupe,Compact,3.0,6.0,M6,Z,12.2,8.5,10.5,27.0,246.0,5.0,6.0
2017.0,BMW,440i xDrive Gran Coupe,Compact,3.0,6.0,AS8,Z,11.4,7.8,9.8,29.0,228.0,5.0,6.0
2017.0,BMW,530i xDrive,Mid-size,2.0,4.0,AS8,Z,10.5,7.4,9.1,31.0,213.0,6.0,8.0
2017.0,BMW,540i xDrive,Mid-size,3.0,6.0,AS8,Z,11.4,7.8,9.8,29.0,228.0,5.0,7.0
2017.0,BMW,640i xDrive Cabriolet,Subcompact,3.0,6.0,AS8,Z,12.4,8.4,10.6,27.0,249.0,5.0,6.0
2017.0,BMW,640i xDrive Gran Coupe,Compact,3.0,6.0,AS8,Z,12.4,8.4,10.6,27.0,249.0,5.0,6.0
2017.0,BMW,650i xDrive Cabriolet,Subcompact,4.4,8.0,AS8,Z,14.7,9.7,12.5,23.0,292.0,4.0,6.0
2017.0,BMW,650i xDrive Coupe,Compact,4.4,8.0,AS8,Z,13.8,9.1,11.7,24.0,273.0,4.0,6.0
2017.0,BMW,650i xDrive Gran Coupe,Compact,4.4,8.0,AS8,Z,14.7,9.7,12.5,23.0,292.0,4.0,6.0
2017.0,BMW,740Li xDrive,Full-size,3.0,6.0,AS8,Z,11.9,8.1,10.2,28.0,238.0,5.0,6.0
2017.0,BMW,750i xDrive,Full-size,4.4,8.0,AS8,Z,13.8,9.1,11.7,24.0,273.0,4.0,6.0
2017.0,BMW,750Li xDrive,Full-size,4.4,8.0,AS8,Z,14.7,9.7,12.5,23.0,292.0,4.0,6.0
2017.0,BMW,Alpina B6 xDrive Gran Coupe,Compact,4.4,8.0,AS8,Z,14.7,9.7,12.5,23.0,292.0,4.0,6.0
2017.0,BMW,Alpina B7 xDrive,Full-size,4.4,8.0,AS8,Z,14.7,9.7,12.5,23.0,292.0,4.0,6.0
2017.0,BMW,M2,Subcompact,3.0,6.0,AM7,Z,11.8,8.9,10.5,27.0,245.0,5.0,6.0
2017.0,BMW,M2,Subcompact,3.0,6.0,M6,Z,13.1,9.2,11.4,25.0,267.0,4.0,6.0
2017.0,BMW,M240i Cabriolet,Subcompact,3.0,6.0,AS8,Z,11.1,7.8,9.6,29.0,224.0,5.0,6.0
2017.0,BMW,M240i Cabriolet,Subcompact,3.0,6.0,M6,Z,12.2,8.2,10.4,27.0,242.0,5.0,6.0
2017.0,BMW,M240i xDrive Cabriolet,Subcompact,3.0,6.0,AS8,Z,11.4,7.8,9.8,29.0,228.0,5.0,6.0
2017.0,BMW,M240i Coupe,Subcompact,3.0,6.0,AS8,Z,11.1,7.8,9.6,29.0,224.0,5.0,6.0
2017.0,BMW,M240i Coupe,Subcompact,3.0,6.0,M6,Z,12.5,8.4,10.7,26.0,250.0,5.0,6.0
2017.0,BMW,M240i xDrive Coupe,Subcompact,3.0,6.0,AS8,Z,11.4,7.8,9.8,29.0,228.0,5.0,6.0
2017.0,BMW,M3,Compact,3.0,6.0,AM7,Z,14.0,9.7,12.1,23.0,284.0,4.0,6.0
2017.0,BMW,M3,Compact,3.0,6.0,M6,Z,13.7,9.1,11.7,24.0,273.0,4.0,6.0
2017.0,BMW,M4 Cabriolet,Subcompact,3.0,6.0,AM7,Z,14.1,9.6,12.1,23.0,283.0,4.0,6.0
2017.0,BMW,M4 Cabriolet,Subcompact,3.0,6.0,M6,Z,13.7,9.1,11.7,24.0,273.0,4.0,6.0
2017.0,BMW,M4 Coupe,Compact,3.0,6.0,AM7,Z,14.0,9.7,12.1,23.0,284.0,4.0,6.0
2017.0,BMW,M4 Coupe,Compact,3.0,6.0,M6,Z,13.7,9.1,11.7,24.0,273.0,4.0,6.0
2017.0,BMW,M6,Compact,4.4,8.0,AM7,Z,17.2,11.6,14.7,19.0,343.0,2.0,6.0
2017.0,BMW,M6,Compact,4.4,8.0,M6,Z,16.2,10.9,13.8,20.0,324.0,3.0,6.0
2017.0,BMW,M6 Cabriolet,Subcompact,4.4,8.0,AM7,Z,17.2,11.6,14.7,19.0,343.0,2.0,6.0
2017.0,BMW,M6 Cabriolet,Subcompact,4.4,8.0,M6,Z,16.2,10.9,13.8,20.0,324.0,3.0,6.0
2017.0,BMW,M6 Gran Coupe,Compact,4.4,8.0,AM7,Z,17.2,11.6,14.7,19.0,343.0,2.0,6.0
2017.0,BMW,M6 Gran Coupe,Compact,4.4,8.0,M6,Z,16.2,10.9,13.8,20.0,324.0,3.0,6.0
2017.0,BMW,M760i xDrive,Full-size,6.6,12.0,AS8,Z,17.7,11.9,15.1,19.0,355.0,2.0,6.0
2017.0,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4.0,AS8,Z,10.5,7.4,9.1,31.0,213.0,6.0,8.0
2017.0,BMW,X3 xDrive28d,Sport utility vehicle: Small,2.0,4.0,AS8,D,8.7,7.1,8.0,35.0,211.0,6.0,6.0
2017.0,BMW,X3 xDrive28i,Sport utility vehicle: Small,2.0,4.0,AS8,Z,11.1,8.5,10.0,28.0,233.0,5.0,6.0
2017.0,BMW,X3 xDrive35i,Sport utility vehicle: Small,3.0,6.0,AS8,Z,12.7,9.1,11.1,25.0,260.0,4.0,6.0
2017.0,BMW,X4 xDrive28i,Sport utility vehicle: Small,2.0,4.0,AS8,Z,11.8,8.6,10.3,27.0,240.0,5.0,6.0
2017.0,BMW,X4 M40i,Sport utility vehicle: Small,3.0,6.0,AS8,Z,12.7,9.1,11.1,25.0,260.0,4.0,6.0
2017.0,BMW,X5 xDrive35d,Sport utility vehicle: Standard,3.0,6.0,AS8,D,10.3,8.0,9.3,30.0,249.0,5.0,6.0
2017.0,BMW,X5 xDrive35i,Sport utility vehicle: Standard,3.0,6.0,AS8,Z,13.0,9.8,11.5,25.0,270.0,4.0,6.0
2017.0,BMW,X5 xDrive50i,Sport utility vehicle: Standard,4.4,8.0,AS8,Z,15.6,11.3,13.7,21.0,320.0,3.0,6.0
2017.0,BMW,X5 M,Sport utility vehicle: Standard,4.4,8.0,AS8,Z,16.6,12.1,14.6,19.0,341.0,2.0,6.0
2017.0,BMW,X6 xDrive35i,Sport utility vehicle: Standard,3.0,6.0,AS8,Z,13.0,9.8,11.5,25.0,270.0,4.0,6.0
2017.0,BMW,X6 xDrive50i,Sport utility vehicle: Standard,4.4,8.0,AS8,Z,15.6,11.3,13.7,21.0,320.0,3.0,6.0
2017.0,BMW,X6 M,Sport utility vehicle: Standard,4.4,8.0,AS8,Z,16.6,12.1,14.6,19.0,341.0,2.0,6.0
2017.0,Buick,Enclave,Sport utility vehicle: Standard,3.6,6.0,A6,X,15.7,10.6,13.4,21.0,315.0,3.0,5.0
2017.0,Buick,Enclave AWD,Sport utility vehicle: Standard,3.6,6.0,A6,X,16.0,10.9,13.7,21.0,322.0,3.0,5.0
2017.0,Buick,Encore (LE2 Engine),Sport utility vehicle: Small,1.4,4.0,AS6,X,8.6,7.1,7.9,36.0,185.0,7.0,6.0
2017.0,Buick,Encore (LUV Engine),Sport utility vehicle: Small,1.4,4.0,AS6,X,9.3,7.2,8.3,34.0,194.0,7.0,6.0
2017.0,Buick,Encore AWD (LE2 Engine),Sport utility vehicle: Small,1.4,4.0,AS6,X,8.9,7.6,8.3,34.0,196.0,6.0,6.0
2017.0,Buick,Encore AWD (LUV Engine),Sport utility vehicle: Small,1.4,4.0,AS6,X,9.8,7.7,8.8,32.0,208.0,6.0,6.0
2017.0,Buick,Envision AWD,Sport utility vehicle: Small,2.0,4.0,A6,Z,11.8,9.1,10.6,27.0,248.0,5.0,6.0
2017.0,Buick,Envision AWD,Sport utility vehicle: Small,2.5,4.0,A6,X,11.1,8.4,9.9,29.0,232.0,5.0,6.0
2017.0,Buick,LaCrosse,Mid-size,3.6,6.0,AS8,X,11.2,7.5,9.5,30.0,224.0,5.0,6.0
2017.0,Buick,LaCrosse AWD,Mid-size,3.6,6.0,AS8,X,11.6,8.1,10.0,28.0,235.0,5.0,6.0
2017.0,Buick,Regal,Mid-size,2.0,4.0,AS6,Z,11.5,8.0,9.9,29.0,233.0,5.0,6.0
2017.0,Buick,Regal AWD,Mid-size,2.0,4.0,AS6,Z,12.1,8.9,10.7,26.0,250.0,5.0,6.0
2017.0,Buick,Verano,Compact,2.4,4.0,AS6,X,11.3,7.6,9.7,29.0,226.0,5.0,6.0
2017.0,Cadillac,ATS,Compact,2.0,4.0,AS8,Z,10.6,7.7,9.3,30.0,217.0,6.0,6.0
2017.0,Cadillac,ATS,Compact,2.0,4.0,M6,Z,11.8,8.0,10.1,28.0,236.0,5.0,6.0
2017.0,Cadillac,ATS,Compact,2.5,4.0,AS8,X,10.7,7.4,9.2,31.0,216.0,6.0,6.0
2017.0,Cadillac,ATS,Compact,3.6,6.0,AS8,X,11.6,8.0,10.0,28.0,234.0,5.0,6.0
2017.0,Cadillac,ATS AWD,Compact,2.0,4.0,AS8,Z,10.8,7.9,9.5,30.0,222.0,5.0,6.0
2017.0,Cadillac,ATS AWD,Compact,3.6,6.0,AS8,X,12.2,8.6,10.6,27.0,248.0,5.0,6.0
2017.0,Cadillac,ATS-V,Compact,3.6,6.0,AS8,Z,13.9,9.4,11.9,24.0,279.0,4.0,6.0
2017.0,Cadillac,ATS-V,Compact,3.6,6.0,M6,Z,14.4,10.4,12.6,22.0,295.0,4.0,6.0
2017.0,Cadillac,CT6,Full-size,2.0,4.0,AS8,Z,11.0,7.8,9.5,30.0,223.0,5.0,6.0
2017.0,Cadillac,CT6 AWD,Full-size,3.0,6.0,AS8,Z,13.0,9.1,11.2,25.0,263.0,4.0,6.0
2017.0,Cadillac,CT6 AWD,Full-size,3.6,6.0,AS8,X,12.8,8.8,11.0,26.0,259.0,4.0,6.0
2017.0,Cadillac,CTS,Mid-size,2.0,4.0,AS8,Z,11.0,7.8,9.5,30.0,223.0,5.0,6.0
2017.0,Cadillac,CTS,Mid-size,3.6,6.0,AS8,X,11.6,8.0,10.0,28.0,234.0,5.0,6.0
2017.0,Cadillac,CTS AWD,Mid-size,2.0,4.0,AS8,Z,11.2,8.2,9.8,29.0,229.0,5.0,6.0
2017.0,Cadillac,CTS AWD,Mid-size,3.6,6.0,AS8,X,12.2,8.6,10.6,27.0,248.0,5.0,6.0
2017.0,Cadillac,CTS Vsport,Mid-size,3.6,6.0,AS8,Z,15.0,9.9,12.7,22.0,299.0,3.0,6.0
2017.0,Cadillac,CTS-V,Mid-size,6.2,8.0,AS8,Z,16.5,11.1,14.0,20.0,329.0,3.0,5.0
2017.0,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,6.2,8.0,A8,Z,16.1,11.7,14.1,20.0,331.0,3.0,5.0
2017.0,Cadillac,XT5,Sport utility vehicle: Small,3.6,6.0,AS8,X,12.1,8.6,10.5,27.0,245.0,5.0,5.0
2017.0,Cadillac,XT5 AWD,Sport utility vehicle: Small,3.6,6.0,AS8,X,12.9,8.9,11.1,25.0,260.0,4.0,5.0
2017.0,Cadillac,XTS,Full-size,3.6,6.0,AS6,X,13.2,8.5,11.1,25.0,260.0,4.0,6.0
2017.0,Cadillac,XTS AWD,Full-size,3.6,6.0,AS6,X,13.7,9.0,11.6,24.0,272.0,4.0,6.0
2017.0,Cadillac,XTS Vsport AWD,Full-size,3.6,6.0,AS6,Z,15.0,10.3,12.8,22.0,299.0,3.0,6.0
2017.0,Chevrolet,Camaro,Subcompact,2.0,4.0,AS8,Z,10.9,7.7,9.5,30.0,222.0,5.0,6.0
2017.0,Chevrolet,Camaro,Subcompact,2.0,4.0,M6,Z,11.9,8.0,10.1,28.0,236.0,5.0,6.0
2017.0,Chevrolet,Camaro,Subcompact,3.6,6.0,AS8,X,12.3,8.6,10.6,27.0,249.0,5.0,6.0
2017.0,Chevrolet,Camaro,Subcompact,3.6,6.0,M6,X,14.4,8.4,11.7,24.0,274.0,4.0,6.0
2017.0,Chevrolet,Camaro SS,Subcompact,6.2,8.0,AS8,Z,14.2,8.7,11.7,24.0,273.0,4.0,5.0
2017.0,Chevrolet,Camaro SS,Subcompact,6.2,8.0,M6,Z,14.3,9.4,12.1,23.0,284.0,4.0,5.0
2017.0,Chevrolet,Camaro ZL1,Subcompact,6.2,8.0,AS10,Z,19.0,11.6,15.6,18.0,367.0,2.0,5.0
2017.0,Chevrolet,Camaro ZL1,Subcompact,6.2,8.0,M6,Z,17.2,12.0,14.9,19.0,349.0,2.0,5.0
2017.0,Chevrolet,City Express,Special purpose vehicle,2.0,4.0,AV,X,9.8,9.0,9.4,30.0,220.0,5.0,6.0
2017.0,Chevrolet,Colorado,Pickup truck: Small,2.5,4.0,A6,X,12.0,9.2,10.7,26.0,252.0,5.0,6.0
2017.0,Chevrolet,Colorado,Pickup truck: Small,2.5,4.0,M6,X,12.2,9.2,10.9,26.0,254.0,5.0,6.0
2017.0,Chevrolet,Colorado,Pickup truck: Small,2.8,4.0,A6,D,10.8,7.9,9.5,30.0,255.0,5.0,6.0
2017.0,Chevrolet,Colorado,Pickup truck: Small,3.6,6.0,A8,X,13.4,9.6,11.7,24.0,274.0,4.0,7.0
2017.0,Chevrolet,Colorado 4WD,Pickup truck: Small,2.5,4.0,A6,X,12.7,9.6,11.3,25.0,263.0,4.0,6.0
2017.0,Chevrolet,Colorado 4WD,Pickup truck: Small,2.8,4.0,A6,D,12.1,8.4,10.4,27.0,280.0,4.0,6.0
2017.0,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6.0,A8,X,14.0,9.9,12.2,23.0,286.0,4.0,7.0
2017.0,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2.8,4.0,A6,D,12.5,10.7,11.7,24.0,315.0,3.0,6.0
2017.0,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3.6,6.0,A8,X,15.0,13.0,14.1,20.0,331.0,3.0,7.0
2017.0,Chevrolet,Corvette,Two-seater,6.2,8.0,AS8,Z,15.2,8.9,12.4,23.0,290.0,4.0,5.0
2017.0,Chevrolet,Corvette,Two-seater,6.2,8.0,M7,Z,14.2,9.0,11.9,24.0,278.0,4.0,5.0
2017.0,Chevrolet,Corvette Z06,Two-seater,6.2,8.0,AS8,Z,17.6,10.3,14.3,20.0,336.0,2.0,5.0
2017.0,Chevrolet,Corvette Z06,Two-seater,6.2,8.0,M7,Z,15.6,10.6,13.4,21.0,312.0,3.0,5.0
2017.0,Chevrolet,Cruze,Compact,1.4,4.0,AS6,X,7.9,5.9,7.0,40.0,165.0,8.0,6.0
2017.0,Chevrolet,Cruze Premier,Compact,1.4,4.0,AS6,X,8.1,6.0,7.2,39.0,169.0,8.0,6.0
2017.0,Chevrolet,Cruze,Compact,1.4,4.0,M6,X,8.3,6.0,7.3,39.0,170.0,7.0,6.0
2017.0,Chevrolet,Cruze Diesel,Compact,1.6,4.0,A9,D,7.6,5.0,6.4,44.0,172.0,7.0,6.0
2017.0,Chevrolet,Cruze Diesel,Compact,1.6,4.0,M6,D,7.7,4.5,6.3,45.0,169.0,8.0,6.0
2017.0,Chevrolet,Cruze Hatchback,Compact,1.4,4.0,AS6,X,8.1,6.2,7.3,39.0,172.0,7.0,6.0
2017.0,Chevrolet,Cruze Hatchback Premier,Compact,1.4,4.0,AS6,X,8.4,6.4,7.5,38.0,176.0,7.0,6.0
2017.0,Chevrolet,Cruze Hatchback,Compact,1.4,4.0,M6,X,8.3,6.4,7.4,38.0,173.0,7.0,6.0
2017.0,Chevrolet,Equinox,Sport utility vehicle: Small,2.4,4.0,A6,X,11.0,7.5,9.4,30.0,221.0,5.0,6.0
2017.0,Chevrolet,Equinox FFV,Sport utility vehicle: Small,2.4,4.0,A6,X,11.0,7.5,9.4,30.0,221.0,5.0,6.0
2017.0,Chevrolet,Equinox FFV,Sport utility vehicle: Small,2.4,4.0,A6,E,15.6,11.0,13.6,21.0,223.0,5.0,6.0
2017.0,Chevrolet,Equinox,Sport utility vehicle: Small,3.6,6.0,A6,X,14.1,9.7,12.1,23.0,285.0,4.0,6.0
2017.0,Chevrolet,Equinox AWD,Sport utility vehicle: Small,2.4,4.0,A6,X,11.5,8.3,10.1,28.0,237.0,5.0,6.0
2017.0,Chevrolet,Equinox AWD FFV,Sport utility vehicle: Small,2.4,4.0,A6,X,11.5,8.3,10.1,28.0,237.0,5.0,6.0
2017.0,Chevrolet,Equinox AWD FFV,Sport utility vehicle: Small,2.4,4.0,A6,E,16.3,11.8,14.2,20.0,234.0,5.0,6.0
2017.0,Chevrolet,Equinox AWD,Sport utility vehicle: Small,3.6,6.0,A6,X,15.0,10.4,13.0,22.0,304.0,3.0,6.0
2017.0,Chevrolet,Express 2500 Passenger,Van: Passenger,6.0,8.0,A6,X,21.8,14.8,18.6,15.0,438.0,1.0,2.0
2017.0,Chevrolet,Express 3500 Passenger,Van: Passenger,6.0,8.0,A6,X,22.3,14.9,19.0,15.0,445.0,1.0,2.0
2017.0,Chevrolet,Impala,Full-size,2.5,4.0,AS6,X,10.9,7.9,9.5,30.0,224.0,5.0,6.0
2017.0,Chevrolet,Impala FFV,Full-size,3.6,6.0,AS6,X,12.5,8.3,10.6,27.0,249.0,5.0,6.0
2017.0,Chevrolet,Impala FFV,Full-size,3.6,6.0,AS6,E,17.0,11.7,14.6,19.0,240.0,5.0,6.0
2017.0,Chevrolet,Malibu,Mid-size,1.5,4.0,A6,X,8.8,6.5,7.8,36.0,182.0,7.0,6.0
2017.0,Chevrolet,Malibu,Mid-size,2.0,4.0,A9,Z,10.7,7.1,9.1,31.0,212.0,6.0,6.0
2017.0,Chevrolet,Silverado FFV,Pickup truck: Standard,4.3,6.0,A6,X,13.4,10.0,11.9,24.0,279.0,4.0,7.0
2017.0,Chevrolet,Silverado FFV,Pickup truck: Standard,4.3,6.0,A6,E,19.3,14.3,17.1,17.0,284.0,4.0,7.0
2017.0,Chevrolet,Silverado,Pickup truck: Standard,5.3,8.0,A6,X,14.6,10.3,12.7,22.0,297.0,4.0,5.0
2017.0,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8.0,A6,X,14.6,10.3,12.7,22.0,298.0,4.0,5.0
2017.0,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8.0,A6,E,19.7,13.9,17.1,17.0,284.0,4.0,5.0
2017.0,Chevrolet,Silverado,Pickup truck: Standard,5.3,8.0,A8,X,15.2,10.7,13.1,22.0,309.0,3.0,5.0
2017.0,Chevrolet,Silverado,Pickup truck: Standard,6.2,8.0,A8,Z,15.9,11.2,13.8,20.0,324.0,3.0,5.0
2017.0,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,4.3,6.0,A6,X,14.1,10.6,12.5,23.0,294.0,4.0,7.0
2017.0,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,4.3,6.0,A6,E,20.2,15.2,18.0,16.0,294.0,4.0,7.0
2017.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8.0,A6,X,15.0,10.7,13.1,22.0,307.0,3.0,5.0
2017.0,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8.0,A6,X,15.0,10.7,13.1,22.0,307.0,3.0,5.0
2017.0,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8.0,A6,E,20.7,14.4,17.9,16.0,315.0,3.0,5.0
2017.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8.0,A8,X,15.9,11.5,13.9,20.0,327.0,3.0,5.0
2017.0,Chevrolet,Silverado eAssist 4WD,Pickup truck: Standard,5.3,8.0,A8,X,14.4,11.2,13.0,22.0,303.0,3.0,5.0
2017.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8.0,A8,Z,16.0,11.7,14.1,20.0,330.0,3.0,5.0
2017.0,Chevrolet,Sonic,Compact,1.4,4.0,AS6,X,8.8,6.6,7.8,36.0,184.0,7.0,6.0
2017.0,Chevrolet,Sonic,Compact,1.4,4.0,M6,X,8.4,6.3,7.4,38.0,174.0,7.0,6.0
2017.0,Chevrolet,Sonic,Compact,1.8,4.0,AS6,X,9.7,6.9,8.4,34.0,197.0,6.0,6.0
2017.0,Chevrolet,Sonic,Compact,1.8,4.0,M5,X,9.2,7.1,8.3,34.0,194.0,7.0,6.0
2017.0,Chevrolet,Sonic 5,Station wagon: Small,1.4,4.0,AS6,X,8.8,6.6,7.8,36.0,184.0,7.0,6.0
2017.0,Chevrolet,Sonic 5,Station wagon: Small,1.4,4.0,M6,X,8.4,6.3,7.4,38.0,174.0,7.0,6.0
2017.0,Chevrolet,Sonic 5,Station wagon: Small,1.8,4.0,AS6,X,9.7,6.9,8.4,34.0,197.0,6.0,6.0
2017.0,Chevrolet,Sonic 5,Station wagon: Small,1.8,4.0,M5,X,9.2,7.1,8.3,34.0,194.0,7.0,6.0
2017.0,Chevrolet,Spark,Subcompact,1.4,4.0,AV,X,7.8,6.2,7.1,40.0,167.0,8.0,7.0
2017.0,Chevrolet,Spark,Subcompact,1.4,4.0,M5,X,8.0,6.2,7.2,39.0,168.0,8.0,7.0
2017.0,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017.0,Chevrolet,Suburban FFV,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017.0,Chevrolet,Suburban FFV,Sport utility vehicle: Standard,5.3,8.0,A6,E,20.0,13.5,17.1,17.0,284.0,4.0,5.0
2017.0,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.4,10.8,13.3,21.0,312.0,3.0,5.0
2017.0,Chevrolet,Suburban 4WD FFV,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.4,10.8,13.3,21.0,312.0,3.0,5.0
2017.0,Chevrolet,Suburban 4WD FFV,Sport utility vehicle: Standard,5.3,8.0,A6,E,22.1,15.4,19.1,15.0,317.0,3.0,5.0
2017.0,Chevrolet,Tahoe,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017.0,Chevrolet,Tahoe FFV,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017.0,Chevrolet,Tahoe FFV,Sport utility vehicle: Standard,5.3,8.0,A6,E,20.0,13.5,17.1,17.0,284.0,4.0,5.0
2017.0,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.2,10.8,13.2,21.0,310.0,3.0,5.0
2017.0,Chevrolet,Tahoe 4WD FFV,Sport utility vehicle: Standard,5.3,8.0,A6,X,15.2,10.8,13.2,21.0,310.0,3.0,5.0
2017.0,Chevrolet,Tahoe 4WD FFV,Sport utility vehicle: Standard,5.3,8.0,A6,E,20.8,14.5,18.0,16.0,299.0,3.0,5.0
2017.0,Chevrolet,Traverse,Sport utility vehicle: Standard,3.6,6.0,A6,X,15.7,10.6,13.4,21.0,315.0,3.0,5.0
2017.0,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,3.6,6.0,A6,X,16.0,10.9,13.7,21.0,322.0,3.0,5.0
2017.0,Chevrolet,Trax,Sport utility vehicle: Small,1.4,4.0,AS6,X,9.3,7.2,8.3,34.0,194.0,7.0,6.0
2017.0,Chevrolet,Trax,Sport utility vehicle: Small,1.4,4.0,M6,X,9.2,7.1,8.2,34.0,194.0,7.0,6.0
2017.0,Chevrolet,Trax AWD,Sport utility vehicle: Small,1.4,4.0,AS6,X,9.8,7.7,8.8,32.0,208.0,6.0,6.0
2017.0,Chrysler,200 FFV,Mid-size,2.4,4.0,A9,X,10.2,6.6,8.6,33.0,201.0,6.0,6.0
2017.0,Chrysler,200 FFV,Mid-size,2.4,4.0,A9,E,13.9,8.9,11.7,24.0,192.0,7.0,6.0
2017.0,Chrysler,200 FFV,Mid-size,3.6,6.0,A9,X,12.4,7.6,10.2,28.0,241.0,5.0,6.0
2017.0,Chrysler,200 FFV,Mid-size,3.6,6.0,A9,E,16.8,10.4,13.9,20.0,230.0,5.0,6.0
2017.0,Chrysler,200 AWD FFV,Mid-size,3.6,6.0,A9,X,12.8,8.3,10.8,26.0,252.0,5.0,6.0
2017.0,Chrysler,200 AWD FFV,Mid-size,3.6,6.0,A9,E,17.1,11.1,14.4,20.0,237.0,5.0,6.0
2017.0,Chrysler,300,Full-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,6.0
2017.0,Chrysler,300 (MDS),Full-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,4.0,6.0
2017.0,Chrysler,300 AWD,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,6.0
2017.0,Chrysler,300 AWD FFV,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,6.0
2017.0,Chrysler,300 AWD FFV,Full-size,3.6,6.0,A8,E,17.6,12.0,15.0,19.0,248.0,5.0,6.0
2017.0,Chrysler,Pacifica,Minivan,3.6,6.0,A9,X,12.9,8.4,10.9,26.0,257.0,5.0,6.0
2017.0,Chrysler,Pacifica (Stop-Start),Minivan,3.6,6.0,A9,X,12.4,8.4,10.6,27.0,249.0,5.0,6.0
2017.0,Dodge,Challenger,Mid-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,6.0
2017.0,Dodge,Challenger (MDS),Mid-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,4.0,6.0
2017.0,Dodge,Challenger,Mid-size,5.7,8.0,M6,Z,15.6,10.1,13.1,22.0,307.0,3.0,5.0
2017.0,Dodge,Challenger (MDS),Mid-size,6.4,8.0,A8,Z,15.6,9.6,12.9,22.0,302.0,3.0,5.0
2017.0,Dodge,Challenger,Mid-size,6.4,8.0,M6,Z,16.7,10.4,13.9,20.0,325.0,3.0,5.0
2017.0,Dodge,Challenger GT,Mid-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,6.0
2017.0,Dodge,Challenger SRT (MDS),Mid-size,6.4,8.0,A8,Z,15.6,9.6,12.9,22.0,302.0,3.0,5.0
2017.0,Dodge,Challenger SRT,Mid-size,6.4,8.0,M6,Z,16.7,10.4,13.9,20.0,325.0,3.0,5.0
2017.0,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8.0,A8,Z,17.6,10.7,14.5,19.0,339.0,2.0,5.0
2017.0,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8.0,M6,Z,18.1,11.4,15.1,19.0,352.0,2.0,5.0
2017.0,Dodge,Charger,Full-size,3.6,6.0,A5,X,13.7,9.0,11.6,24.0,271.0,4.0,6.0
2017.0,Dodge,Charger,Full-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,6.0
2017.0,Dodge,Charger (MDS),Full-size,5.7,8.0,A5,X,15.6,9.7,12.9,22.0,302.0,3.0,6.0
2017.0,Dodge,Charger (MDS),Full-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,4.0,6.0
2017.0,Dodge,Charger (MDS),Full-size,6.4,8.0,A8,Z,15.6,9.6,12.9,22.0,302.0,3.0,5.0
2017.0,Dodge,Charger AWD,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,6.0
